word,pron,freq
~~~~~ting,~~~~~ting,1.88
~~~~~tins,~~~~t5,5.6
~~~~~tion,~~~~~tion,370.5499999999998
~~~~~tir,~~~~tiR,24.099999999999998
~~~~~tis,~~~~ti,21.02
~~~~~tit,~~~~ti,9.190000000000001
~~~~~to,~~~~to,3.32
~~~~~ton,~~~~t§,1.03
~~~~~tons,~~~~~t§,13.86
~~~~~tra,~~~~tRa,8.87
~~~~~trai,~~~~~trai,3.63
~~~~~tral,~~~~~tRal,1.34
~~~~~tras,~~~~tRa,2.17
~~~~~trat,~~~~~tRa,2.71
~~~~~tre,~~~~~tR,6.02
~~~~~trer,~~~~tRe,7.140000000000001
~~~~~trez,~~~~tRe,1.8300000000000003
~~~~~trie,~~~~tRi,9.66
~~~~~tré,~~~~tRe,3.82
~~~~~trés,~~~~tRe,1.1600000000000001
~~~~~tu,~~~~~ty,2.4199999999999995
~~~~~tue,~~~~ty,2.29
~~~~~tuel,~~~~~t8El,1.87
~~~~~tuer,~~~~t8e,3.5599999999999996
~~~~~tun,~~~~t1,1.97
~~~~~tus,~~~~~tus,1.16
~~~~~tut,~~~~ty,5.37
~~~~~tué,~~~~t8e,3.8400000000000003
~~~~~ty,~~~~~ti,1.5
~~~~~tè,~~~~~tE,3.87
~~~~~té,~~~~~te,323.6999999999999
~~~~~tée,~~~~te,22.38
~~~~~tées,~~~~te,6.179999999999998
~~~~~tés,~~~~~te,30.13
~~~~~tôt,~~~to,13.52
~~~~~vais,~~~~~vE,2.4299999999999997
~~~~~vait,~~~~~vE,3.71
~~~~~val,~~~~~val,16.04
~~~~~vant,~~~~~v@,8.06
~~~~~vard,~~~~vaR,4.19
~~~~~ve,~~~~~ve,2.9800000000000004
~~~~~veau,~~~~vo,1.38
~~~~~ver,~~~~~vER,28.05
~~~~~vers,~~~~~vER,2.69
~~~~~vert,~~~~vER,53.77
~~~~~vez,~~~~~ve,8.93
~~~~~vi,~~~~vi,3.05
~~~~~voir,~~~~~vwaR,8.02
~~~~~vons,~~~~~v§,2.5200000000000005
~~~~~vra,~~~~~vRa,4.09
~~~~~vrai,~~~~~vRE,2.99
~~~~~vrez,~~~~vRe,2.9699999999999998
~~~~~vrir,~~~~vRiR,38.85
~~~~~vrit,~~~~vRi,1.6500000000000001
~~~~~vu,~~~~vy,3.6
~~~~~vue,~~~~vy,4.550000000000001
~~~~~vé,~~~~~ve,28.970000000000002
~~~~~vée,~~~~~ve,6.319999999999999
~~~~~vées,~~~~~ve,2.06
~~~~~vés,~~~~~ve,3.5899999999999994
~~~~~zi,~~~~zi,3.32
~~~~~zo,~~~~~zo,1.37
~~~~~çait,~~~~sE,1.73
~~~~~çant,~~~~s@,2.0
~~~~~çons,~~~~s§,1.24
~~~~ball,~~~~ball,13.93
~~~~bans,~~~~b@,1.58
~~~~bant,~~~b@,1.46
~~~~bar,~~~~baR,2.59
~~~~bat,~~ba,4.25
~~~~be,~~~~be,2.97
~~~~beau,~~~bo,2.66
~~~~bee,~~~~bi,1.35
~~~~ber,~~~~ber,5.87
~~~~bi,~~~bi,5.569999999999999
~~~~bier,~~~bje,6.32
~~~~blais,~~~blE,1.54
~~~~blait,~~~blE,3.1799999999999997
~~~~blant,~~~bl@,3.9800000000000004
~~~~bler,~~~ble,10.33
~~~~blez,~~~ble,3.1
~~~~bli,~~~~bli,3.2699999999999996
~~~~blie,~~~~blie,1.55
~~~~blir,~~~~bliR,5.19
~~~~blé,~~~ble,9.02
~~~~blée,~~~ble,3.78
~~~~blés,~~~ble,1.6999999999999997
~~~~bo,~~~~bo,2.56
~~~~bon,~~~~bon,11.05
~~~~bond,~~~~b§,5.04
~~~~bral,~~~~bRal,2.98
~~~~brer,~~~~bRe,8.569999999999999
~~~~breux,~~~~bR2,1.11
~~~~bri,~~~~bRi,4.4
~~~~brons,~~~~bR§,1.27
~~~~bré,~~~~bRe,2.5799999999999996
~~~~bus,~~~~bus,4.67
~~~~bé,~~~~be,5.640000000000001
~~~~bée,~~~be,1.6500000000000001
~~~~bés,~~~be,1.32
~~~~ca,~~~~ca,2.09
~~~~cai,~~~~kE,3.2
~~~~cain,~~~~k5,4.29
~~~~cains,~~~~k5,3.7800000000000002
~~~~cal,~~~~kal,34.18
~~~~car,~~~kaR,2.7
~~~~card,~~~kaR,1.97
~~~~cat,~~~~ka,10.43
~~~~cats,~~~~ka,1.4900000000000002
~~~~caux,~~~~ko,6.59
~~~~ce,~~~~s,18.65
~~~~ceau,~~so,1.27
~~~~cent,~~~s@,34.98
~~~~cents,~~~s@,16.130000000000003
~~~~cer,~~~~cer,47.59999999999999
~~~~ces,~~~~s,4.43
~~~~ceux,~~s2,10.24
~~~~cez,~~~se,21.75
~~~~cha,~~~Sa,1.85
~~~~chais,~~~~chais,28.12
~~~~chait,~~~SE,20.21
~~~~chal,~~~~Sal,2.6799999999999997
~~~~chant,~~~S@,11.49
~~~~chaut,~~~~So,1.45
~~~~che,~~~~che,51.23
~~~~chen,~~~~SEn,1.89
~~~~cher,~~~~cher,446.38
~~~~ches,~~~~S,1.1
~~~~cheur,~~~S9R,8.31
~~~~cheux,~~~S2,2.16
~~~~chez,~~~Se,55.64000000000001
~~~~chi,~~~Si,8.25
~~~~chie,~~~~Si,4.18
~~~~chiez,~~~Sje,4.949999999999999
~~~~chir,~~~SiR,12.75
~~~~chis,~~~Si,2.58
~~~~chit,~~~~chit,4.07
~~~~chon,~~~~S§,2.8600000000000003
~~~~chons,~~~S§,14.930000000000001
~~~~chou,~~Su,3.16
~~~~ché,~~~Se,78.48000000000002
~~~~chée,~~~Se,25.860000000000007
~~~~chées,~~~Se,5.76
~~~~chés,~~~Se,8.22
~~~~ci,~~~~si,45.460000000000015
~~~~cie,~~~~si,2.95
~~~~ciel,~~~sjEl,10.459999999999999
~~~~ciels,~~~sjEl,3.21
~~~~cien,~~~~sj5,20.32
~~~~ciens,~~~~sj5,9.729999999999999
~~~~cient,~~sj@,9.3
~~~~cier,~~~sje,45.87
~~~~ciers,~~~sje,19.89
~~~~cieux,~~~~sj2,26.07
~~~~cil,~~~~cil,1.49
~~~~cils,~~~si,4.43
~~~~cing,~~~~cing,1.29
~~~~cir,~~~siR,1.59
~~~~cis,~~~~si,2.43
~~~~cit,~~~~sit,1.91
~~~~cié,~~~sje,18.619999999999997
~~~~ciée,~~~sje,2.7
~~~~ciés,~~~sje,10.879999999999999
~~~~clard,~~~~klaR,2.22
~~~~co,~~~ko,6.0600000000000005
~~~~corps,~~~kOR,1.35
~~~~cot,~~~~ko,1.6999999999999997
~~~~cots,~~~ko,7.45
~~~~coup,~~ku,626.0
~~~~cous,~~~~cous,1.05
~~~~crit,~~~~kRi,5.260000000000001
~~~~crons,~~kR§,1.62
~~~~cu,~~ky,9.7
~~~~cue,~~ky,1.66
~~~~cus,~~ky,2.4899999999999998
~~~~cé,~~~se,69.00000000000001
~~~~cée,~~~se,49.53999999999999
~~~~cées,~~~se,4.159999999999999
~~~~cés,~~~se,17.360000000000003
~~~~da,~~~da,6.8999999999999995
~~~~dai,~~~~dai,2.04
~~~~dais,~~~~dE,1.7900000000000003
~~~~dait,~~~~dE,2.9299999999999997
~~~~dan,~~~~dan,1.07
~~~~dant,~~~~dant,17.84
~~~~dard,~~~daR,7.34
~~~~de,~~~~de,7.5699999999999985
~~~~dent,~~~~d@,102.58
~~~~dents,~~~~d@,9.489999999999998
~~~~der,~~~~der,71.05
~~~~deur,~~~d9R,8.849999999999998
~~~~deurs,~~~d9R,1.61
~~~~dez,~~~~de,7.9
~~~~di,~~~~di,55.410000000000004
~~~~diat,~~~dja,5.57
~~~~die,~~~~di,78.60999999999999
~~~~dien,~~~~dj5,7.869999999999999
~~~~diens,~~~~dj5,4.39
~~~~dier,~~~~dje,3.9499999999999997
~~~~dies,~~~~di,15.610000000000001
~~~~din,~~~d5,1.55
~~~~ding,~~~~ding,1.67
~~~~dir,~~~diR,14.32
~~~~dis,~~~~di,35.26
~~~~dit,~~~di,8.409999999999998
~~~~dié,~~~~~dje,1.92
~~~~do,~~~~do,2.2099999999999995
~~~~don,~~~~don,27.0
~~~~dons,~~~~d§,2.4999999999999996
~~~~dor,~~~~dOR,1.2999999999999998
~~~~dos,~~~~do,3.55
~~~~doxe,~~~~dOks,1.5
~~~~dra,~~~dRa,103.78999999999999
~~~~drai,~~~~drai,58.16
~~~~drais,~~~dRE,24.3
~~~~drait,~~~dRE,20.279999999999998
~~~~dras,~~~dRa,24.51
~~~~drer,~~~dRe,1.45
~~~~drez,~~~dRe,15.930000000000001
~~~~dro,~~~~dRo,1.92
~~~~dron,~~~~dR§,3.34
~~~~drons,~~~dR§,9.790000000000001
~~~~dront,~~~dR§,21.0
~~~~du,~~~dy,5.0200000000000005
~~~~duc,~~~dyk,3.91
~~~~due,~~~dy,5.37
~~~~dus,~~~~dy,1.99
~~~~dy,~~~~di,3.18
~~~~dé,~~~~de,114.52000000000002
~~~~dée,~~~~de,12.479999999999999
~~~~dées,~~~de,1.4
~~~~dés,~~~~de,6.77
~~~~fait,~~~fE,1.58
~~~~faits,~~~fE,1.53
~~~~fer,~~~~fer,18.310000000000002
~~~~fert,~~fER,18.45
~~~~fes,~~~~fes,1.55
~~~~feur,~~~f9R,11.29
~~~~fi,~~~fi,3.2800000000000002
~~~~fiais,~~~~fjE,1.4400000000000002
~~~~fiant,~~~~fj@,1.02
~~~~fie,~~~~fi,24.5
~~~~fient,~~~~fi,1.76
~~~~fier,~~~~fje,53.809999999999995
~~~~fiez,~~~~fje,12.74
~~~~fin,~~f5,1.25
~~~~fing,~~~~fing,3.0
~~~~fions,~~~~fj§,2.36
~~~~fié,~~~~fje,28.81
~~~~fiée,~~~~fje,2.5200000000000005
~~~~fiés,~~~~fje,1.9300000000000002
~~~~fler,~~fle,6.26
~~~~flez,~~fle,2.6
~~~~flé,~~fle,4.39
~~~~fon,~~f§,11.129999999999999
~~~~fons,~~f§,4.0600000000000005
~~~~frait,~~fRE,4.14
~~~~frant,~~fR@,3.9
~~~~frez,~~fRe,4.97
~~~~fri,~~fRi,1.77
~~~~frir,~~fRiR,34.26
~~~~frons,~~fR§,1.06
~~~~fé,~~fe,6.28
~~~~fée,~~fe,2.33
~~~~fées,~~fe,1.39
~~~~fés,~~~fe,1.5700000000000003
~~~~ga,~~~~ga,3.0999999999999996
~~~~gal,~~~gal,11.93
~~~~gan,~~~~gan,5.09
~~~~gant,~~~g@,4.55
~~~~gaud,~~~~go,3.2
~~~~gaux,~~~go,1.65
~~~~ge,~~~~Z,123.73
~~~~gea,~~Za,2.04
~~~~geais,~~ZE,1.56
~~~~geait,~~~~ZE,5.35
~~~~geant,~~~~Z@,5.35
~~~~gent,~~~~Z,1.71
~~~~geois,~~~Zwa,7.13
~~~~geon,~~~Z§,3.1799999999999997
~~~~geons,~~~Z§,3.65
~~~~ger,~~~~ger,140.5
~~~~gers,~~~~gers,1.4000000000000001
~~~~ges,~~~~Z,12.26
~~~~geur,~~~Z9R,5.74
~~~~geurs,~~~Z9R,2.65
~~~~gez,~~~~Ze,36.95
~~~~gie,~~~~Zi,43.98
~~~~gier,~~~~Zje,1.86
~~~~gieux,~~~~Zj2,10.319999999999999
~~~~gin,~~~~gin,7.29
~~~~gion,~~~~Zj§,22.86
~~~~gions,~~~~Zj§,2.01
~~~~gir,~~~~ZiR,2.07
~~~~gié,~~~~Zje,2.65
~~~~giés,~~~~Zje,5.82
~~~~gler,~~~gle,3.5500000000000003
~~~~glé,~~~gle,2.0500000000000003
~~~~gnais,~~~NE,6.14
~~~~gnait,~~~NE,4.619999999999999
~~~~gnant,~~~~N@,9.2
~~~~gne,~~~~gne,2.06
~~~~gner,~~~~Ne,29.85
~~~~gnez,~~~Ne,14.85
~~~~gni,~~~Ni,2.6399999999999997
~~~~gnol,~~~~NOl,21.22
~~~~gnols,~~~~NOl,8.899999999999999
~~~~gnons,~~~N§,1.7600000000000002
~~~~gnos,~~~~gnos,1.02
~~~~gné,~~~~Ne,17.069999999999997
~~~~gnée,~~~Ne,13.129999999999999
~~~~gnées,~~~Ne,6.12
~~~~gnés,~~~~Ne,3.8
~~~~go,~~~~go,6.61
~~~~gon,~~~g§,7.87
~~~~grer,~~~gRe,4.0
~~~~gri,~~~gRi,4.1499999999999995
~~~~gré,~~~gRe,2.92
~~~~grés,~~~gRe,1.9899999999999998
~~~~gu,~~~~gy,3.38
~~~~guant,~~~~g@,1.53
~~~~guer,~~~~ge,7.37
~~~~guez,~~~~ge,3.41
~~~~gué,~~~~ge,54.32
~~~~guée,~~~~ge,35.88999999999999
~~~~guées,~~~~ge,1.6
~~~~gués,~~~~ge,9.01
~~~~gé,~~Ze,119.62
~~~~gée,~~~~Ze,22.81
~~~~gées,~~~Ze,2.04
~~~~gés,~~~~Ze,14.13
~~~~ha,~~~a,4.98
~~~~hi,~~~i,6.12
~~~~hie,~~~i,1.12
~~~~hir,~~~iR,3.83
~~~~his,~~~i,1.06
~~~~hit,~~~~hit,2.97
~~~~jua,~~~~jua,3.77
~~~~la,~~~~la,5.979999999999998
~~~~lais,~~~lE,9.459999999999997
~~~~lait,~~~lE,49.04999999999999
~~~~lan,~~~~l@,1.57
~~~~lant,~~~~lant,18.450000000000003
~~~~lants,~~~~lants,4.84
~~~~lar,~~~~laR,1.71
~~~~lard,~~~~lard,3.04
~~~~las,~~~~las,9.48
~~~~le,~~~~l,13.08
~~~~lent,~~~l@,3.86
~~~~ler,~~~~ler,238.3899999999999
~~~~les,~~~~l,1.69
~~~~let,~~~~let,11.96
~~~~lets,~~~~lets,3.13
~~~~leur,~~~~leur,165.2
~~~~leurs,~~~~leurs,49.15
~~~~leux,~~~~l2,11.49
~~~~lez,~~~le,103.45000000000003
~~~~li,~~~~li,86.07000000000008
~~~~lial,~~~~ljal,5.0
~~~~liant,~~~lj@,3.71
~~~~liaux,~~~~ljo,1.47
~~~~lic,~~~~lik,1.86
~~~~lie,~~~li,4.69
~~~~lien,~~~~lj5,2.27
~~~~liens,~~~~lj5,3.28
~~~~lier,~~~~lje,44.8
~~~~liers,~~~~lje,18.730000000000004
~~~~liez,~~~lje,2.75
~~~~lin,~~~~l5,2.3200000000000003
~~~~lir,~~~~liR,8.02
~~~~lis,~~~~lis,3.0700000000000003
~~~~lit,~~~~lit,2.09
~~~~lié,~~~lje,5.01
~~~~liée,~~~lje,2.67
~~~~liés,~~~lje,1.7000000000000002
~~~~lo,~~~~lo,10.789999999999997
~~~~lon,~~~~lon,1.5699999999999998
~~~~lons,~~~l§,9.599999999999998
~~~~lop,~~~~lop,6.13
~~~~los,~~~~lo,1.8599999999999999
~~~~lot,~~~~lot,10.83
~~~~lots,~~~~lo,3.45
~~~~lou,~~~~lou,4.11
~~~~loux,~~~~loux,5.91
~~~~lu,~~~~ly,21.11
~~~~lue,~~~~ly,12.469999999999999
~~~~lues,~~~~ly,1.1600000000000001
~~~~lus,~~~~ly,2.52
~~~~ly,~~~~li,11.450000000000001
~~~~lé,~~~~le,430.96999999999974
~~~~lée,~~~~le,185.37
~~~~lées,~~~le,3.3000000000000003
~~~~lés,~~~le,23.300000000000004
~~~~ma,~~~~ma,75.34
~~~~mac,~~~~mac,23.06
~~~~main,~~~m5,3.21
~~~~mait,~~~mE,1.1600000000000001
~~~~mal,~~~~mal,6.550000000000001
~~~~man,~~~~man,1.13
~~~~mand,~~~m@,38.71000000000001
~~~~mant,~~~m@,30.37
~~~~mants,~~~m@,3.72
~~~~mard,~~~maR,1.03
~~~~mas,~~~~ma,2.27
~~~~mat,~~~~mat,1.37
~~~~me,~~~~me,2.979999999999999
~~~~mel,~~~~mEl,2.09
~~~~mels,~~~~mEl,1.2
~~~~men,~~~~mEn,2.9899999999999993
~~~~ment,~~~m@,977.26
~~~~ments,~~~~m@,96.35
~~~~mer,~~~~mer,22.970000000000002
~~~~meur,~~~m9R,2.13
~~~~meux,~~~~m2,1.58
~~~~mez,~~~me,6.069999999999999
~~~~mi,~~~mi,95.55999999999999
~~~~mie,~~~mi,6.6
~~~~mies,~~~mi,3.01
~~~~mis,~~~mi,40.669999999999995
~~~~mo,~~~~mo,23.13
~~~~mons,~~~~mons,1.33
~~~~mu,~~~my,2.02
~~~~mum,~~~~mum,10.940000000000001
~~~~mé,~~~me,20.290000000000006
~~~~mée,~~~me,9.31
~~~~mées,~~~me,2.64
~~~~més,~~~me,6.51
~~~~na,~~~~na,24.690000000000012
~~~~nais,~~~~nE,43.95000000000002
~~~~nait,~~~~nE,19.830000000000002
~~~~nal,~~~nal,72.5
~~~~nant,~~~n@,27.129999999999995
~~~~nants,~~~~n@,1.4000000000000001
~~~~nas,~~~~na,3.08
~~~~naux,~~~no,38.3
~~~~ne,~~~~ne,21.169999999999998
~~~~neau,~~~no,3.4
~~~~neaux,~~~no,1.23
~~~~nel,~~~~nEl,117.99
~~~~nels,~~~~nEl,2.88
~~~~nent,~~~n@,1.79
~~~~ner,~~~~ner,153.49
~~~~nes,~~~~n,1.39
~~~~net,~~~~nE,24.64
~~~~nets,~~~~nets,3.28
~~~~neux,~~~~n2,5.45
~~~~nez,~~~~ne,70.0
~~~~ni,~~~~ni,73.48
~~~~nial,~~~~njal,1.5100000000000002
~~~~nic,~~~~nik,1.1
~~~~nie,~~~~ni,8.54
~~~~nier,~~~~nier,4.3100000000000005
~~~~niers,~~~~niers,4.48
~~~~nies,~~~~ni,3.7099999999999995
~~~~nieur,~~~nj9R,18.92
~~~~nieux,~~~nj2,2.9
~~~~niez,~~~~nje,2.8499999999999996
~~~~nin,~~~~n5,8.59
~~~~ning,~~~~ning,4.55
~~~~nins,~~~~n5,1.9
~~~~nions,~~~~nj§,1.1500000000000001
~~~~nir,~~~~niR,279.57
~~~~nis,~~~ni,3.4099999999999993
~~~~nit,~~~ni,3.04
~~~~no,~~~~no,21.86
~~~~noi,~~~nwa,5.84
~~~~nois,~~~nwa,3.58
~~~~non,~~~~n§,1.26
~~~~nons,~~~~n§,12.719999999999999
~~~~nos,~~~~no,5.710000000000001
~~~~nu,~~~~ny,195.94
~~~~nue,~~~~ny,69.44
~~~~nuer,~~~~n8e,2.95
~~~~nues,~~~~ny,7.180000000000001
~~~~nus,~~~~ny,43.120000000000005
~~~~nué,~~~~n8e,2.59
~~~~né,~~~ne,70.05000000000001
~~~~née,~~~ne,211.4
~~~~nées,~~~ne,14.989999999999998
~~~~nés,~~~ne,7.990000000000001
~~~~pa,~~~pa,5.24
~~~~pais,~~~pE,8.26
~~~~pait,~~~pE,11.620000000000001
~~~~pan,~~p@,1.96
~~~~pant,~~~p@,6.29
~~~~pants,~~~p@,1.76
~~~~pard,~~~~paR,16.41
~~~~pe,~~~~pe,28.910000000000004
~~~~peau,~~~po,9.73
~~~~peaux,~~~po,1.76
~~~~per,~~~~per,181.73999999999995
~~~~peur,~~~p9R,2.77
~~~~peurs,~~~p9R,1.7500000000000002
~~~~pez,~~~pe,37.849999999999994
~~~~pho,~~~~fo,21.02
~~~~phé,~~~~fe,1.15
~~~~pi,~~~~pi,4.58
~~~~pie,~~~pi,1.4100000000000001
~~~~pient,~~~~pj@,1.36
~~~~pier,~~~pje,3.46
~~~~piers,~~~pje,1.14
~~~~piez,~~~pje,1.9500000000000002
~~~~pin,~~~~p5,1.4200000000000002
~~~~ping,~~~~ping,5.68
~~~~pion,~~pj§,27.69
~~~~pions,~~pj§,4.75
~~~~ple,~~~~pl,91.83
~~~~ples,~~~~pl,1.38
~~~~plie,~~~~pli,1.42
~~~~pluie,~~~~pl8i,6.37
~~~~po,~~~~po,1.6300000000000001
~~~~poing,~~pw5,1.38
~~~~pons,~~~p§,3.94
~~~~pu,~~~~py,9.05
~~~~pé,~~~pe,144.25
~~~~pée,~~~pe,48.540000000000006
~~~~pées,~~~pe,4.08
~~~~pés,~~~pe,21.419999999999998
~~~~quait,~~~~quait,3.0599999999999996
~~~~quant,~~~k@,4.2
~~~~que,~~~~que,59.25
~~~~quer,~~~ke,42.0
~~~~ques,~~~~k,2.6
~~~~quet,~~~~kE,1.16
~~~~queur,~~k9R,9.6
~~~~quez,~~~ke,8.67
~~~~qui,~~~ki,2.12
~~~~quoi,~~~kwa,2005.19
~~~~quons,~~~k§,5.86
~~~~qué,~~~ke,33.53999999999999
~~~~quée,~~~ke,8.159999999999998
~~~~quées,~~~ke,1.3399999999999999
~~~~qués,~~~ke,7.47
~~~~ra,~~~~Ra,127.71000000000004
~~~~rai,~~RE,73.95
~~~~rail,~~~Raj,1.52
~~~~rais,~~~RE,262.77
~~~~rait,~~RE,321.51000000000005
~~~~ral,~~~~Ral,167.77
~~~~ran,~~~~R@,2.1
~~~~rans,~~~~R@,1.98
~~~~rant,~~~~R@,18.259999999999998
~~~~rants,~~~~R@,3.77
~~~~ras,~~~~ras,61.21
~~~~raux,~~~~Ro,14.67
~~~~raît,~~~RE,11.14
~~~~re,~~~~R,19.18
~~~~reau,~~Ro,8.06
~~~~reaux,~~Ro,2.5599999999999996
~~~~reil,~~~REj,44.2
~~~~reils,~~~REj,7.34
~~~~rel,~~~~REl,21.85
~~~~rels,~~~~REl,2.9499999999999997
~~~~rend,~~~~R@,11.83
~~~~rent,~~~R@,2.88
~~~~rer,~~~~rer,179.22
~~~~res,~~~~res,13.84
~~~~ret,~~~~RE,5.03
~~~~reur,~~~R9R,26.009999999999998
~~~~reurs,~~~R9R,1.71
~~~~reux,~~~R2,77.74
~~~~rez,~~~~Re,69.10000000000001
~~~~rhée,~~~Re,2.84
~~~~ri,~~~~Ri,160.76999999999995
~~~~ria,~~~~ria,1.6500000000000001
~~~~rial,~~~~rial,2.1
~~~~riaux,~~~~riaux,2.8599999999999994
~~~~rie,~~~~Ri,29.900000000000006
~~~~riel,~~~~riel,27.959999999999997
~~~~riels,~~~~RjEl,1.53
~~~~rien,~~~~Rj5,1.7400000000000002
~~~~rier,~~~~rier,35.86
~~~~riers,~~~~riers,10.23
~~~~ries,~~~~Ri,6.6099999999999985
~~~~rieur,~~~~rieur,98.31
~~~~riez,~~~~riez,83.67
~~~~rim,~~~Rim,1.1
~~~~rin,~~~~R5,3.2800000000000002
~~~~rins,~~~~R5,2.45
~~~~rions,~~Rj§,24.77
~~~~rir,~~RiR,27.869999999999997
~~~~ris,~~Ri,11.89
~~~~rit,~~Ri,10.91
~~~~rium,~~~~rium,4.420000000000001
~~~~rié,~~~~rié,2.23
~~~~riée,~~~~Rje,1.48
~~~~ro,~~~~Ro,169.32000000000002
~~~~ron,~~~R§,58.31
~~~~rons,~~~~R§,37.06
~~~~ront,~~R§,20.689999999999998
~~~~ros,~~~~Ro,11.63
~~~~roux,~~Ru,3.55
~~~~roï,~~~~roï,1.52
~~~~ru,~~~Ry,6.43
~~~~rue,~~~Ry,4.21
~~~~rus,~~~Ry,1.74
~~~~rut,~~~~rut,2.1
~~~~ry,~~Ri,2.88
~~~~ré,~~~~Re,88.35000000000002
~~~~rée,~~~~Re,22.049999999999997
~~~~rées,~~~~Re,6.289999999999998
~~~~rés,~~~~Re,29.729999999999997
~~~~rêt,~~~RE,63.63
~~~~rêts,~~~RE,17.46
~~~~s,~~~~s,1.1099999999999999
~~~~sa,~~~~sa,11.36
~~~~sais,~~sE,6.24
~~~~sait,~~~sE,14.769999999999998
~~~~san,~~~~san,1.79
~~~~sans,~~~~sans,1.3
~~~~sant,~~~s@,32.07999999999999
~~~~sants,~~~s@,7.4799999999999995
~~~~se,~~~~se,51.98
~~~~seau,~~so,67.11
~~~~seaux,~~so,16.27
~~~~sent,~~~~s,2.44
~~~~ser,~~~~ser,306.01
~~~~ses,~~~~ses,1.74
~~~~seur,~~s9R,22.689999999999998
~~~~seurs,~~s9R,12.96
~~~~seux,~~~s2,2.29
~~~~sez,~~se,307.24
~~~~si,~~~~si,67.61999999999999
~~~~sie,~~~~sie,9.26
~~~~sien,~~~~sien,1.4
~~~~siens,~~~~siens,1.9400000000000002
~~~~sier,~~~sje,12.299999999999999
~~~~siers,~~~sje,2.1199999999999997
~~~~sies,~~~~sies,1.11
~~~~siez,~~~sje,8.91
~~~~sif,~~~~sif,2.13
~~~~sin,~~~~sin,51.97
~~~~sing,~~~~sing,2.81
~~~~sins,~~~~sins,8.65
~~~~sion,~~~~sion,82.53999999999999
~~~~sions,~~~~sions,16.279999999999998
~~~~sir,~~~~sir,224.49
~~~~sirs,~~~~sirs,8.97
~~~~sis,~~~~sis,26.52
~~~~sit,~~~~sit,11.24
~~~~son,~~~s§,78.75
~~~~sons,~~~s§,49.440000000000005
~~~~ster,~~~~ster,6.75
~~~~sters,~~~stER,3.68
~~~~su,~~~~su,1.1900000000000002
~~~~sue,~~sy,1.08
~~~~sues,~~sy,1.86
~~~~sui,~~~s8i,6.88
~~~~suis,~~~s8i,4.58
~~~~suit,~~~s8i,10.56
~~~~sé,~~se,174.43
~~~~sée,~~~se,33.78
~~~~sées,~~se,4.84
~~~~sés,~~~se,28.590000000000003
~~~~ta,~~~ta,13.299999999999997
~~~~tai,~~~~tai,1.11
~~~~tail,~~~taj,2.82
~~~~tain,~~~t5,5.869999999999999
~~~~tains,~~~t5,1.3800000000000001
~~~~tais,~~~tE,17.939999999999998
~~~~tait,~~~tE,36.39
~~~~tal,~~~tal,127.32
~~~~tant,~~~t@,115.58999999999999
~~~~tants,~~~t@,16.720000000000002
~~~~tas,~~~~ta,7.14
~~~~tat,~~~ta,2.68
~~~~taux,~~~to,7.19
~~~~te,~~~~t,85.86
~~~~teau,~~~~to,2.2
~~~~temps,~~t@,290.36
~~~~ten,~~~~t@,24.66
~~~~tent,~~~~t@t,10.74
~~~~ter,~~~~ter,498.24999999999983
~~~~tes,~~~~te,3.56
~~~~teur,~~~~t9R,37.39
~~~~teurs,~~~~t9R,23.42
~~~~teux,~~~~t2,2.67
~~~~tez,~~~te,315.6700000000001
~~~~thon,~~~~t§,1.98
~~~~ti,~~~ti,62.82999999999999
~~~~tie,~~~~ti,3.4299999999999997
~~~~tien,~~~~tien,3.93
~~~~tiens,~~~~tiens,4.25
~~~~tient,~~~~tient,7.510000000000001
~~~~tier,~~~tje,66.53
~~~~tiers,~~~~tiers,12.930000000000001
~~~~ties,~~~~ties,3.65
~~~~tieux,~~~~tieux,5.25
~~~~tiez,~~~tje,6.6899999999999995
~~~~tif,~~~~tif,43.52999999999999
~~~~tin,~~~~t5,5.159999999999999
~~~~tion,~~~tj§,293.63
~~~~tions,~~~tj§,119.61
~~~~tir,~~~~tiR,16.57
~~~~tis,~~~~ti,13.189999999999996
~~~~tit,~~~ti,22.68
~~~~to,~~to,5.2299999999999995
~~~~toi,~~~~twa,1.36
~~~~toir,~~~twaR,12.82
~~~~toirs,~~~twaR,1.43
~~~~tois,~~~twa,1.58
~~~~ton,~~~~t§,10.82
~~~~tons,~~~t§,18.84
~~~~tot,~~~~to,2.27
~~~~tour,~~~tuR,1.72
~~~~tours,~~~tuR,4.77
~~~~tra,~~~tRa,1.81
~~~~trait,~~~tRE,1.15
~~~~trant,~~~~tR@,2.28
~~~~traz,~~~~traz,1.09
~~~~tre,~~~~tR,40.51
~~~~trer,~~~~tRe,7.7
~~~~tri,~~~~tRi,1.11
~~~~trie,~~~~tRi,1.29
~~~~tros,~~~~tros,2.01
~~~~truis,~~~tR8i,2.33
~~~~truit,~~~tR8i,21.48
~~~~try,~~~~tRi,1.73
~~~~tré,~~~~tRe,7.3
~~~~trée,~~~~tRe,1.8599999999999999
~~~~trés,~~~~tRe,1.1600000000000001
~~~~tu,~~~~ty,35.22
~~~~tue,~~~ty,8.43
~~~~tuel,~~~t8El,8.63
~~~~tuels,~~~t8El,5.09
~~~~tuer,~~~t8e,8.969999999999999
~~~~tues,~~~ty,1.97
~~~~tueux,~~~t82,3.0900000000000003
~~~~tus,~~~ty,4.1899999999999995
